ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city
300763.SZ,王一鸣,王一鸣,张婵,14566.0789,20050909,浙江,宁波市
300958.SZ,陈德明,高艳丽,徐海珍,10699.2359,20071109,北京,北京市
300863.SZ,林光耀,林光耀,苏卧麟,5523,20040305,浙江,宁波市
003033.SZ,金玉谟,金玉谟,郑林坤,8175,19991009,山东,青岛市
002662.SZ,李璟瑜,李璟瑜,鲍丽娜,150000,20020703,北京,北京市
002802.SZ,马天元,马天元,李专元,10834.65,20010328,江苏,无锡市
300548.SZ,朱伟,朱伟,郑志新,15039.7962,20030708,浙江,嘉兴市
002645.SZ,胡士勇,胡品龙,朱大勇,58269.1698,20040819,江苏,无锡市
300520.SZ,董永东,董永东,储士升,24951.5065,20001106,安徽,合肥市
002671.SZ,付波,付波,唐倩,56693.0368,20000822,山东,淄博市
002543.SZ,叶远璋,卢宇聪,卢宇凡,74360,20031229,广东,佛山市
300607.SZ,吴丰礼,吴丰礼,全衡,26616.8406,20070601,广东,东莞市
300285.SZ,张曦,张兵,许少梅,100381.0338,20050421,山东,东营市
002835.SZ,郭立志,郭立志,谷宁,21967.7923,20041222,广东,深圳市
300239.SZ,王军,王丽萍,刘芳,52181.0108,19970312,内蒙古,包头市
003004.SZ,谭政,谭政,刘建文,8184,19940128,北京,北京市
003002.SZ,秦跃中,郭平则,张宏,20000,19940927,山西,长治市
300817.SZ,周引春,周引春,浦四金,10106.4,20000815,浙江,嘉兴市
300691.SZ,龚俊强,李成斌,梁绮丽,22475.2128,20050818,广东,中山市
300959.SZ,汪坤,汪坤,王晓洁,8000,20120914,江苏,无锡市
300656.SZ,许文焕,许文焕,范长征,10890,20040223,广东,深圳市
300224.SZ,王庆凯,李志强,宋侃,82021.6556,20000406,山东,烟台市
300286.SZ,周中,周中,罗叶兰,21493.9625,20030623,上海,上海市
002824.SZ,李建湘,金炯,李江,18353.703,20050420,广东,中山市
300698.SZ,张禾阳,张禾阳,冯宇,13400,19970128,浙江,杭州市
300486.SZ,王永红,王永红,张新海,27100.6254,19951214,山西,太原市
300385.SZ,胡建民,胡建民,汪崇标,33314.5932,20010212,江苏,无锡市
002636.SZ,韩涛,韩涛,程敬,72800,20001019,上海,上海市
300473.SZ,李毅,高国清,韩颖,11391.5121,20041112,辽宁,阜新市
300082.SZ,朱建民,董振鹏,黄健军,68009.82,20000101,辽宁,辽阳市
300371.SZ,张力新,董建国,冯大鹏,16775.752,19980518,河北,唐山市
002639.SZ,林汝捷(小),林汝捷(小),华耀虹,67407.2767,20000309,福建,福州市
002962.SZ,廖彬斌,廖彬斌,程涌,24469.9,20120611,湖北,荆州市
300282.SZ,林荣滨,牛大铭,杨玉英,37430.6455,20030903,北京,北京市
300422.SZ,宋海农,宋海农,李成琪,40571.3128,19990413,广西,南宁市
300539.SZ,胡志军,胡志军,胡建锋,22199.3208,20010709,浙江,宁波市
300462.SZ,张亮,张亮,蔡红梅,18826.5025,20010809,上海,上海市
300580.SZ,曹余华,郭俊新,陈斌,20000,19970416,江苏,无锡市
300180.SZ,尤小平,段伟东,程鸣,176106.0155,20021024,上海,上海市
300515.SZ,朱先德,胡鹏飞,肖巧霞,20595,20040407,湖南,长沙市
300208.SZ,李向罡,李向罡,赵子明,74947.5,19980310,山东,青岛市
002557.SZ,陈先保,陈先保,陈俊,50700,20010809,安徽,合肥市
300599.SZ,黄淦雄,彭晓伟,杨燕芳,30400,20041101,广东,佛山市
002616.SZ,何启强,麦正辉,何骏,74189.2863,19930806,广东,中山市
002833.SZ,李茂洪,李茂洪,莫晨晓,21644.288,20061117,广东,广州市
002915.SZ,陈寅镐,王超,袁少岚,20402.0455,20000829,浙江,绍兴市
300716.SZ,邵鉴棠,邵鉴棠,李儒康,16002,20020422,广东,东莞市
002925.SZ,林松华,王战庆,李金苗,45972.7288,20110524,福建,厦门市
002781.SZ,张浪平,叶洪孝,何定涛,22500,19950512,广东,深圳市
002620.SZ,胡正富,胡正富,陈延,37829.2,19920818,广东,深圳市
002873.SZ,董大伦,董大伦,王光平,11715.0543,19950811,贵州,贵阳市
002872.SZ,刘爽,刘爽,王琴,31800,20011016,重庆,重庆市
002986.SZ,胡先念,胡先念,邱大梁,11334,20091012,湖南,长沙市
300948.SZ,李春林,许剑平,张方杰,9334,20000830,山东,青岛市
002922.SZ,肖俊承,王一龙,陈丽君,17440.86,19991015,广东,佛山市
002746.SZ,王寿纯,王寿恒,许士卫,57369.2485,20010614,山东,烟台市
300421.SZ,施祥贵,施祥贵,张邦友,24769.5404,20001212,江苏,南通市
300488.SZ,陈尔容,陈子彦,陈子怡,16567.9281,19970717,浙江,嘉兴市
002655.SZ,谢冠宏,傅爱善,李光强,36000,20010410,山东,潍坊市
300438.SZ,夏信德,甄少强,鲁宏力,41953.7355,20010118,广东,广州市
300731.SZ,周东,周东,梁媛,12587.2867,20080110,广东,深圳市
300351.SZ,范纪军,范正军,余文震,38364.1857,19900319,浙江,台州市
300867.SZ,朱煜煊,朱恒冰,陈文钰,27174.1053,19971009,福建,厦门市
300186.SZ,温均生,陈瑞爱,方炳虎,53934,20040809,广东,云浮市
300889.SZ,谢明武,张锋斌,陈永建,15600,20090918,广东,深圳市
300663.SZ,王安京,王安京,周旭红,31099.2278,19991201,北京,北京市
300640.SZ,吴体芳,吴体芳,冯文婷,22077.4,19950708,福建,福州市
300301.SZ,王敏,刘志刚,江玮,79010.8769,20050530,广东,深圳市
002941.SZ,沈金生,王成,林强,64500,19990127,新疆,乌鲁木齐市
002714.SZ,秦英林,秦英林,秦军,375933.0297,20000713,河南,南阳市
002582.SZ,石聚彬,石聚彬,豆妍妍,51568.416,19970924,河南,郑州市
300352.SZ,林皓,林皓,王晓娜,144982.4087,19960528,北京,北京市
002830.SZ,蓝继晓,蓝继晓,刘灿星,13334,19990824,广东,深圳市
300364.SZ,童之磊,童之磊,王京京,72729.531,20001219,北京,北京市
300893.SZ,胡铲明,胡凯纳,陈斌权,10000,20010706,浙江,宁波市
002723.SZ,杨健佳,卢保山,梁惠玲,19215.8,20071129,广东,江门市
002817.SZ,余超彪,余超彪,项先理,14733.9,19960812,安徽,宣城市
300204.SZ,周志文,张荣秦,马莉娜,47603.4544,20020816,北京,北京市
300815.SZ,周平,周平,王东焱,13840,20100413,安徽,安庆市
300945.SZ,孙松鹤,孙松鹤,许恬,20400,20091203,浙江,杭州市
002701.SZ,周云杰,沈陶,高树军,241631.5493,19970514,北京,北京市
300158.SZ,李安平,马士锋,宁潞宏,102749.466,19951115,山西,长治市
300953.SZ,蒋震林,蒋震林,戴灵光,9308,19941018,浙江,宁波市
300475.SZ,徐伟,徐伟,曾柏林,42000,19980916,安徽,宣城市
002995.SZ,信意安,信意安,李旭,6467,20051230,北京,北京市
300562.SZ,潘伟潮,麦炯章,徐浪,21462.5064,20020718,广东,中山市
002818.SZ,刘兵,刘义,张凤术,75173.926,20001207,四川,成都市
002982.SZ,喻自文,喻自文,何业春,10188,20030408,湖南,常德市
300606.SZ,杨璐,杨璐,杜燕艳,9345.7,20040921,广东,东莞市
300176.SZ,卢楚隆,卢楚隆,卢宇轩,38728.08,20030722,广东,肇庆市
300347.SZ,曹晓春,曹晓春,Gao Jun(高峻),87248.3508,20041215,浙江,杭州市
300677.SZ,刘方毅,陈琼,李斌,35222.6304,20090720,山东,淄博市
300579.SZ,詹榜华,林雪焰,齐秀彬,18000,20010228,北京,北京市
002542.SZ,邓明长,邓明长,赵鹏,180557.5699,20011206,北京,北京市
002728.SZ,许丹青,许丹青,陈习良,20351.7849,20020523,广东,江门市
002552.SZ,朱宝松,朱宝松,赵晓兵,30623.2338,19990325,浙江,杭州市
300355.SZ,樊俊梅,樊俊梅,安旭涛,160424.2081,20010612,内蒙古,呼和浩特市
300211.SZ,黄汪,王桂珍,周叙明,30267.5973,20010815,江苏,苏州市
300298.SZ,李少波,李少波,黄安国,56531.4734,20020807,湖南,长沙市
300399.SZ,高磊,邝青,赵楠,19760,20060118,江西,上饶市
300847.SZ,张民忠,汪学文,申其林,19734,20000615,河北,邯郸市
002870.SZ,赵玉昆,王咸车,龙伟胜,11067,19990622,广东,中山市
002641.SZ,卢震宇,冀雄,陈志国,123538.3866,19930319,浙江,台州市
300255.SZ,高晓东,高晓东,高晓东,93496.6878,20000928,河北,石家庄市
002996.SZ,王真见,王增潮,王珲,43900,20030321,重庆,重庆市
300938.SZ,吕杰中,王建军,蔡大贵,6510,20000720,广东,深圳市
300281.SZ,汪帆,马佳圳,郑芸,41892.358,19871201,广东,汕头市
300556.SZ,李萌迪,李萌迪,王军平,11797.6825,20000323,广东,深圳市
300576.SZ,林海望,黄勇,蔡启上,15675.3349,19960625,广东,深圳市
002681.SZ,肖奋,肖奋,谢玉平,182466.762,19930414,广东,深圳市
300881.SZ,周文庆,缪一新,周阳益,10000,20011015,江苏,常州市
002691.SZ,冯帆,孙波,田季英,34000,20030516,河北,石家庄市
002876.SZ,张建军,张建军,王志阳,12480,20070416,广东,深圳市
002760.SZ,杨剑,李结平,李结平,8800,19971229,安徽,宣城市
002979.SZ,李卫平,李卫平,向少华,20800,20070109,广东,深圳市
300770.SZ,杨德建,杨德建,粟巍,23105.8146,20100712,广东,广州市
002685.SZ,翁耀根,翁杰,程锦,100769.0641,20040109,江苏,无锡市
300588.SZ,何开文,岳亚梅,杨程,16560.4,19990729,新疆,乌鲁木齐市
300639.SZ,黄伟雄,管乔中,陈毅,23538.1848,20030613,广东,潮州市
300740.SZ,戴跃锋,戴跃锋,吴小瑾,41106.0477,20121101,湖南,长沙市
300521.SZ,李明之,朱凡,陆叶,14400,20061218,广东,广州市
300861.SZ,吴英,刘洪新,周湘,40001,20150707,陕西,咸阳市
300655.SZ,吴天舒,薛利新,陈万鹏,18869.9668,20011129,江苏,苏州市
002646.SZ,李银会,鲁水龙,赵洁,45000,20050127,青海,海东市
002838.SZ,于晓宁,田洪池,王有庆,40797.9726,20021206,山东,烟台市
002815.SZ,姜雪飞,姜雪飞,余忠,88254.6777,19950504,广东,深圳市
300788.SZ,王斌,,王丹军,19015.1515,19930216,北京,北京市
002850.SZ,励建立,励建炬,罗丽娇,23292.0451,19960920,广东,深圳市
300751.SZ,周剑,王正根,刘琼,5724.8286,20100908,江苏,苏州市
002951.SZ,李海坚,李海坚,温思凯,40500,20081224,四川,成都市
300237.SZ,窦茂功,王永刚,李炜刚,145307.251,20041108,山东,潍坊市
300391.SZ,郭晓伟,宗军,杨月晓,35033.6112,20011224,山东,潍坊市
002676.SZ,莫绮颜,莫绮颜,李笛鸣,72000,19920508,广东,佛山市
002875.SZ,曹璋,曹璋,蒋春,17037.5626,20010920,广东,深圳市
300664.SZ,王鹏鹞,王鹏鹞,夏淑芬,71484.48,19970715,江苏,无锡市
300950.SZ,魏振文,刘汝刚,刘宝江,10000,20040405,山东,青岛市
300869.SZ,胡坤,杨志山,郑敏,40179.68,19960709,河北,秦皇岛市
002958.SZ,刘仲生,刘宗波,隋功新,555555.5556,20120626,山东,青岛市
002992.SZ,李军,张春,张国宏,13796.095,20060810,广东,深圳市
300292.SZ,万卫方,张建国,李勇,127485.0476,19990622,江苏,苏州市
300621.SZ,郭瑾,张汉伟,沈茜,20810.8,19941018,广东,深圳市
002795.SZ,曹德莅,鲜中东,刘杰,20000,20030828,浙江,台州市
300665.SZ,章卫国,章卫国,何晓锋,12156.6868,19980521,湖南,株洲市
002564.SZ,俞铮庆,俞铮庆,王煜,86937.5282,20010331,江苏,苏州市
300943.SZ,杨广宇,梁柏松,陈峰,13588,19930508,浙江,绍兴市
300895.SZ,吴立,高鸿波,刘毅,9697.015,20050921,北京,北京市
300464.SZ,蔡耿锡,陈惠吟,鲁金莲,35312.2175,19941111,广东,佛山市
300729.SZ,项乐宏,项乐宏,朱伟,13889.608,20020326,浙江,宁波市
300545.SZ,聂泉,聂泉,钟辉,14615.8435,20020607,广东,深圳市
002742.SZ,潘呈恭,潘呈恭,杨艳,43200,20020510,重庆,重庆市
002597.SZ,杨乐,夏家信,刘洋,56090.3311,20061225,安徽,滁州市
300773.SZ,孙陶然,陈烈,朱国海,80002,20050106,北京,北京市
300366.SZ,陆文斌,何文江,黄建蓉,52557.615,19961209,四川,成都市
002798.SZ,刘进,吴志雄,吴朝容,38890.5564,19940314,四川,成都市
002706.SZ,任思龙,陈平,程秋高,78473.6895,19990107,上海,上海市
300890.SZ,周鹏伟,赵东辉,叶文国,10000,20090612,广东,深圳市
300567.SZ,彭骞,陈凯,程疆,24668.3344,20060420,湖北,武汉市
002912.SZ,李守宇,凌东胜,李斌,17447.104,20030208,广东,深圳市
300581.SZ,WU JIAN(吴坚),吴星宇,张军妮,17176,20000224,陕西,西安市
002531.SZ,严俊旭,严俊旭,朱彬,177901.9047,20050118,江苏,苏州市
300451.SZ,葛航,张吕峥,胡燕,119260.8104,19971210,浙江,杭州市
300270.SZ,石旭刚,石旭刚,孙琳,30280.6028,20000314,浙江,杭州市
300536.SZ,吴亮,白刚,徐成龙,29328.8133,20000428,湖北,武汉市
300357.SZ,胡赓熙,胡赓熙,管祯玮,52358.4,20020919,浙江,湖州市
002537.SZ,刘国平,刘国平,亓秀美,123783.5239,20041203,山东,青岛市
002682.SZ,王跃荣,蓝能旺,刘材文,56236.8594,20030829,福建,龙岩市
002767.SZ,石扬,石扬,程迪尔,15000,19911020,浙江,杭州市
300348.SZ,王长春,李劲松,徐亚丽,72147.9478,20020428,广东,深圳市
300160.SZ,卢秀强,卢秀强,高迎,61850.2423,20010928,江苏,宿迁市
300417.SZ,杨耀光,梁伟明,伍颂颖,13700.8376,19960424,广东,佛山市
002522.SZ,陈健,陈健,许丽秀,90577.9387,20011023,浙江,嘉兴市
003015.SZ,陈超,陈超,徐一佳,28106.6667,20100112,江苏,苏州市
300603.SZ,王刚,周路,宋历丽,42152.9461,19960108,新疆,乌鲁木齐市
300826.SZ,储征伟,储征伟,左都美,8000,19910408,江苏,南京市
300484.SZ,邱文渊,邱文渊,杨延帆,20800,20060205,广东,深圳市
300243.SZ,周仕斌,刘春信,赵子阳,23232.2851,20011026,山东,淄博市
300312.SZ,张庆文,张庆文,陈洪亮,32004,20021024,北京,北京市
300592.SZ,周新华,周新华,王安祺,12238.11,20090223,湖南,长沙市
300947.SZ,贾波,陈红,丁可可,5389.5999,20110413,上海,上海市
300506.SZ,程宗玉,徐建平,臧显峰,65504.5776,20010508,广东,深圳市
300450.SZ,王燕清,王燕清,周建峰,90732.2521,20020430,江苏,无锡市
300478.SZ,蒋鹏,,蒋鹏,12667.3,20041126,浙江,杭州市
300358.SZ,唐岳,唐岳,周飞跃,52907.6173,20021108,湖南,长沙市
300779.SZ,张新功,李正,史惠芳,10000,20060227,山东,青岛市
300457.SZ,王庆东,许小菊,王晋,64953.7963,20060626,广东,深圳市
002546.SZ,胡敏,刘文娟,彭辉,83404.9096,20030925,江苏,南京市
300369.SZ,沈继业,胡忠华,赵晓凡,79810.0573,20000425,北京,北京市
002528.SZ,刘肇怀,刘新宇,华元柳,119867.5082,20001018,广东,深圳市
002855.SZ,郑杰,郑杰,黄蓉芳,25094.4762,20070925,广东,东莞市
300785.SZ,隋国栋,隋国栋,柳伟亮,8878.0735,20111110,北京,北京市
300838.SZ,陈晓宇,陈晓宇,冯辉彬,13634,20030109,浙江,温州市
300439.SZ,邹炳德,邹继华,熊慧萍,34299.982,20030722,浙江,宁波市
002842.SZ,陈启丰,陈伟东,李盛意,27364.2296,19970417,广东,潮州市
300718.SZ,孙志华,陆晓林,何寅,19800,19950614,浙江,嘉兴市
300918.SZ,赵亮,赵亮,赵厚杰,27000,20070429,山东,烟台市
300280.SZ,姚小欣,LIXIANG(李想),姚小欣,16206.5744,20020321,江苏,南通市
300491.SZ,马晓峰,董顺忠,祝佳霖,16076.1503,19981221,河北,石家庄市
300626.SZ,郑伟,孙瑞良,宋光辉,18000,19960212,浙江,宁波市
300658.SZ,谢继华,谢继华,黄腾,15177,20000403,福建,厦门市
002699.SZ,袁贤苗,袁贤苗,石丹锋,90957.2725,20020603,浙江,绍兴市
002791.SZ,白宝鲲,白宝鲲,殷建忠,32154,20030626,广东,东莞市
300860.SZ,沙晓岚,沙晓岚,李勇,7207.4057,20020730,北京,北京市
002755.SZ,陈庆财,陈庆财,任为荣,92816.0351,19961224,北京,北京市
300537.SZ,李有明,李有明,张启斌,19302.7584,20060512,江苏,无锡市
300530.SZ,徐焕新,徐焕新,郑开颜,15841.35,20021212,广东,广州市
300335.SZ,马革,马革,李祖芹,37293.8038,19960716,广东,广州市
002658.SZ,敖小强,敖小强,魏鹏娜,60490.0437,20010924,北京,北京市
300409.SZ,荣继华,荣继华,张翼,55524.3835,20070921,广东,江门市
300172.SZ,王政福,朱来松,张维,52071.055,20010118,江苏,南京市
002765.SZ,朱堂福,朱俊翰,卞卫芹,57517.529,19960508,重庆,重庆市
300570.SZ,张致民,张艺明,蔡波,22999.68,20001212,广东,深圳市
300411.SZ,王淼根,王淼根,管美丽,45635.0089,20051228,浙江,绍兴市
300670.SZ,陈杰,曾治,陈杰,31589.0479,20111221,江苏,南京市
002796.SZ,王娟,韩惠明,姚跃文,25242.6948,19900420,江苏,苏州市
002627.SZ,殷俊,谢普乐,胡军红,56780.6244,19980810,湖北,宜昌市
300937.SZ,李燕飞,詹德妍,郝睿智,9566.6682,20070428,四川,成都市
002785.SZ,胡精沛,邹鹏,朱著香,20000,19961218,福建,厦门市
300526.SZ,张顺,周倩,尹晓莹,20424.8968,20030410,广东,惠州市
003019.SZ,孙大明,李明芳,钟柏安,12800,20150414,福建,厦门市
300578.SZ,路路,路路,路路,17387.8395,20060208,上海,上海市
300930.SZ,汪志荣,汪志荣,李辉,10000,20000728,浙江,杭州市
300249.SZ,张菀,张菀,贺晓静,43747.0194,20020912,四川,成都市
300645.SZ,陈坚,陈坚,周军辉,12731.4305,20000313,浙江,杭州市
002766.SZ,盛家方,盛家方,凌志云,42175.4014,19971017,广东,深圳市
300720.SZ,郑锦康,郑锦康,林锦荣,10800,20040826,广东,佛山市
300470.SZ,赵其春,何方,陈虹,20818.6352,19930929,四川,成都市
002829.SZ,迟家升,徐烨烽,袁晓宣,15468.504,20050520,北京,北京市
300396.SZ,宋洁,宋洁,安国柱,27603,19941226,吉林,长春市
300476.SZ,陈涛,陈涛,赵启祥,77756.1455,20060728,广东,惠州市
002730.SZ,石晓霞,石向才,曹汉君,32267.4,19980902,浙江,温州市
003022.SZ,郑月明,郑月明,蔡文权,102736,20090521,山东,枣庄市
002694.SZ,武校生,邵守富,张东峰,59719.68,19991018,湖北,鄂州市
300928.SZ,何攀,何攀,牛晴晴,8000,20130125,北京,北京市
300471.SZ,王季文,黄耀辉,胡莞苓,36472,20050107,四川,成都市
300345.SZ,熊猛,盛红益,赖艳红,44129.5483,19950731,湖南,长沙市
300316.SZ,曹建伟,何俊,陆晓雯,128568.9364,20061214,浙江,绍兴市
300499.SZ,李琦,关胜利,梁清利,27829.9467,20010629,广东,广州市
300586.SZ,黄伟汕,张朝益,段文勇,45600.3034,20000620,广东,汕头市
300572.SZ,贺宪宁,贺宪宁,李云彬,19364.112,20060806,广东,深圳市
