Index,code1,上市公司简称,门类名称及代码,行业大类代码,行业大类名称,
436,x603058,永吉股份,制造业（C）,23,印刷和记录媒介复制业,
437,x603429,集友股份,制造业（C）,23,印刷和记录媒介复制业,
438,x603499,翔港科技,制造业（C）,23,印刷和记录媒介复制业,
439,x002292,奥飞娱乐,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
440,x002301,齐心集团,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
441,x002348,高乐股份,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
442,x002575,*ST群兴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
443,x002678,珠江钢琴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
444,x002862,实丰文化,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
445,x002899,英派斯,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
446,x300329,海伦钢琴,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
447,x300640,德艺文创,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
448,x300651,金陵体育,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
449,x300703,创源股份,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
450,x300756,中山金马,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
451,x603398,邦宝益智,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
452,x603899,晨光文具,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
453,x605099,共创草坪,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
454,x605299,舒华体育,制造业（C）,24,文教、工美、体育和娱乐用品制造业,
455,x000059,华锦股份,制造业（C）,25,石油加工、炼焦及核燃料加工业,
456,x000637,茂化实华,制造业（C）,25,石油加工、炼焦及核燃料加工业,
457,x000698,沈阳化工,制造业（C）,25,石油加工、炼焦及核燃料加工业,
458,x000723,美锦能源,制造业（C）,25,石油加工、炼焦及核燃料加工业,
459,x000819,岳阳兴长,制造业（C）,25,石油加工、炼焦及核燃料加工业,
460,x002778,高科石化,制造业（C）,25,石油加工、炼焦及核燃料加工业,
461,x300839,博汇股份,制造业（C）,25,石油加工、炼焦及核燃料加工业,
462,x600281,太化股份,制造业（C）,25,石油加工、炼焦及核燃料加工业,
463,x600688,上海石化,制造业（C）,25,石油加工、炼焦及核燃料加工业,
464,x600725,ST云维,制造业（C）,25,石油加工、炼焦及核燃料加工业,
465,x600740,山西焦化,制造业（C）,25,石油加工、炼焦及核燃料加工业,
466,x600792,云煤能源,制造业（C）,25,石油加工、炼焦及核燃料加工业,
467,x600997,开滦股份,制造业（C）,25,石油加工、炼焦及核燃料加工业,
468,x601011,宝泰隆,制造业（C）,25,石油加工、炼焦及核燃料加工业,
469,x601015,陕西黑猫,制造业（C）,25,石油加工、炼焦及核燃料加工业,
470,x603113,金能科技,制造业（C）,25,石油加工、炼焦及核燃料加工业,
471,x603798,康普顿,制造业（C）,25,石油加工、炼焦及核燃料加工业,
472,x000408,*ST藏格,制造业（C）,26,化学原料及化学制品制造业,
473,x000422,ST宜化,制造业（C）,26,化学原料及化学制品制造业,
474,x000510,新金路,制造业（C）,26,化学原料及化学制品制造业,
475,x000523,广州浪奇,制造业（C）,26,化学原料及化学制品制造业,
476,x000525,红太阳,制造业（C）,26,化学原料及化学制品制造业,
477,x000545,金浦钛业,制造业（C）,26,化学原料及化学制品制造业,
478,x000553,安道麦A,制造业（C）,26,化学原料及化学制品制造业,
479,x000565,渝三峡A,制造业（C）,26,化学原料及化学制品制造业,
480,x000635,英力特,制造业（C）,26,化学原料及化学制品制造业,
481,x000683,远兴能源,制造业（C）,26,化学原料及化学制品制造业,
482,x000691,亚太实业,制造业（C）,26,化学原料及化学制品制造业,
483,x000707,ST双环,制造业（C）,26,化学原料及化学制品制造业,
484,x000731,四川美丰,制造业（C）,26,化学原料及化学制品制造业,
485,x000737,ST南风,制造业（C）,26,化学原料及化学制品制造业,
486,x000792,*ST盐湖,制造业（C）,26,化学原料及化学制品制造业,
487,x000818,航锦科技,制造业（C）,26,化学原料及化学制品制造业,
488,x000822,山东海化,制造业（C）,26,化学原料及化学制品制造业,
489,x000830,鲁西化工,制造业（C）,26,化学原料及化学制品制造业,
490,x000881,中广核技,制造业（C）,26,化学原料及化学制品制造业,
491,x000893,亚钾国际,制造业（C）,26,化学原料及化学制品制造业,
492,x000902,新洋丰,制造业（C）,26,化学原料及化学制品制造业,
493,x000912,泸天化,制造业（C）,26,化学原料及化学制品制造业,
494,x000920,南方汇通,制造业（C）,26,化学原料及化学制品制造业,
495,x000930,中粮科技,制造业（C）,26,化学原料及化学制品制造业,
496,x000953,*ST河化,制造业（C）,26,化学原料及化学制品制造业,
497,x000985,大庆华科,制造业（C）,26,化学原料及化学制品制造业,
498,x000990,诚志股份,制造业（C）,26,化学原料及化学制品制造业,
499,x002002,鸿达兴业,制造业（C）,26,化学原料及化学制品制造业,
500,x002004,华邦健康,制造业（C）,26,化学原料及化学制品制造业,
501,x002037,保利联合,制造业（C）,26,化学原料及化学制品制造业,
502,x002054,德美化工,制造业（C）,26,化学原料及化学制品制造业,
503,x002057,中钢天源,制造业（C）,26,化学原料及化学制品制造业,
504,x002068,黑猫股份,制造业（C）,26,化学原料及化学制品制造业,
505,x002092,中泰化学,制造业（C）,26,化学原料及化学制品制造业,
506,x002094,青岛金王,制造业（C）,26,化学原料及化学制品制造业,
507,x002096,南岭民爆,制造业（C）,26,化学原料及化学制品制造业,
508,x002109,兴化股份,制造业（C）,26,化学原料及化学制品制造业,
509,x002125,湘潭电化,制造业（C）,26,化学原料及化学制品制造业,
510,x002136,安纳达,制造业（C）,26,化学原料及化学制品制造业,
511,x002145,中核钛白,制造业（C）,26,化学原料及化学制品制造业,
512,x002165,红宝丽,制造业（C）,26,化学原料及化学制品制造业,
513,x002170,芭田股份,制造业（C）,26,化学原料及化学制品制造业,
514,x002211,宏达新材,制造业（C）,26,化学原料及化学制品制造业,
515,x002215,诺普信,制造业（C）,26,化学原料及化学制品制造业,
516,x002226,江南化工,制造业（C）,26,化学原料及化学制品制造业,
517,x002246,北化股份,制造业（C）,26,化学原料及化学制品制造业,
518,x002250,联化科技,制造业（C）,26,化学原料及化学制品制造业,
519,x002258,利尔化学,制造业（C）,26,化学原料及化学制品制造业,
520,x002274,华昌化工,制造业（C）,26,化学原料及化学制品制造业,
521,x002312,三泰控股,制造业（C）,26,化学原料及化学制品制造业,
522,x002319,*ST乐通,制造业（C）,26,化学原料及化学制品制造业,
523,x002326,永太科技,制造业（C）,26,化学原料及化学制品制造业,
524,x002341,新纶科技,制造业（C）,26,化学原料及化学制品制造业,
525,x002360,同德化工,制造业（C）,26,化学原料及化学制品制造业,
526,x002361,神剑股份,制造业（C）,26,化学原料及化学制品制造业,
527,x002386,天原股份,制造业（C）,26,化学原料及化学制品制造业,
528,x002391,长青股份,制造业（C）,26,化学原料及化学制品制造业,
529,x002398,垒知集团,制造业（C）,26,化学原料及化学制品制造业,
530,x002407,多氟多,制造业（C）,26,化学原料及化学制品制造业,
531,x002408,齐翔腾达,制造业（C）,26,化学原料及化学制品制造业,
532,x002409,雅克科技,制造业（C）,26,化学原料及化学制品制造业,
533,x002440,闰土股份,制造业（C）,26,化学原料及化学制品制造业,
534,x002442,龙星化工,制造业（C）,26,化学原料及化学制品制造业,
535,x002455,百川股份,制造业（C）,26,化学原料及化学制品制造业,
536,x002469,三维工程,制造业（C）,26,化学原料及化学制品制造业,
537,x002470,*ST金正,制造业（C）,26,化学原料及化学制品制造业,
538,x002476,宝莫股份,制造业（C）,26,化学原料及化学制品制造业,
539,x002496,*ST辉丰,制造业（C）,26,化学原料及化学制品制造业,
540,x002497,雅化集团,制造业（C）,26,化学原料及化学制品制造业,
541,x002513,*ST蓝丰,制造业（C）,26,化学原料及化学制品制造业,
542,x002538,司尔特,制造业（C）,26,化学原料及化学制品制造业,
543,x002539,云图控股,制造业（C）,26,化学原料及化学制品制造业,
544,x002584,西陇科学,制造业（C）,26,化学原料及化学制品制造业,
545,x002588,史丹利,制造业（C）,26,化学原料及化学制品制造业,
546,x002591,恒大高新,制造业（C）,26,化学原料及化学制品制造业,
547,x002601,龙蟒佰利,制造业（C）,26,化学原料及化学制品制造业,
548,x002632,道明光学,制造业（C）,26,化学原料及化学制品制造业,
549,x002637,赞宇科技,制造业（C）,26,化学原料及化学制品制造业,
550,x002643,万润股份,制造业（C）,26,化学原料及化学制品制造业,
551,x002648,卫星石化,制造业（C）,26,化学原料及化学制品制造业,
552,x002666,德联集团,制造业（C）,26,化学原料及化学制品制造业,
553,x002669,康达新材,制造业（C）,26,化学原料及化学制品制造业,
554,x002709,天赐材料,制造业（C）,26,化学原料及化学制品制造业,
555,x002734,利民股份,制造业（C）,26,化学原料及化学制品制造业,
556,x002741,光华科技,制造业（C）,26,化学原料及化学制品制造业,
557,x002748,世龙实业,制造业（C）,26,化学原料及化学制品制造业,
558,x002749,国光股份,制造业（C）,26,化学原料及化学制品制造业,
559,x002753,永东股份,制造业（C）,26,化学原料及化学制品制造业,
560,x002783,凯龙股份,制造业（C）,26,化学原料及化学制品制造业,
561,x002802,洪汇新材,制造业（C）,26,化学原料及化学制品制造业,
562,x002805,丰元股份,制造业（C）,26,化学原料及化学制品制造业,
563,x002809,红墙股份,制造业（C）,26,化学原料及化学制品制造业,
564,x002810,山东赫达,制造业（C）,26,化学原料及化学制品制造业,
565,x002827,高争民爆,制造业（C）,26,化学原料及化学制品制造业,
566,x002895,川恒股份,制造业（C）,26,化学原料及化学制品制造业,
567,x002909,集泰股份,制造业（C）,26,化学原料及化学制品制造业,
568,x002915,中欣氟材,制造业（C）,26,化学原料及化学制品制造业,
569,x002917,金奥博,制造业（C）,26,化学原料及化学制品制造业,
570,x002919,名臣健康,制造业（C）,26,化学原料及化学制品制造业,
571,x002942,新农股份,制造业（C）,26,化学原料及化学制品制造业,
572,x002971,和远气体,制造业（C）,26,化学原料及化学制品制造业,
573,x002986,宇新股份,制造业（C）,26,化学原料及化学制品制造业,
574,x003002,壶化股份,制造业（C）,26,化学原料及化学制品制造业,
575,x003017,大洋生物,制造业（C）,26,化学原料及化学制品制造业,
576,x003022,联泓新科,制造业（C）,26,化学原料及化学制品制造业,
577,x300019,硅宝科技,制造业（C）,26,化学原料及化学制品制造业,
578,x300037,新宙邦,制造业（C）,26,化学原料及化学制品制造业,
579,x300041,回天新材,制造业（C）,26,化学原料及化学制品制造业,
580,x300054,鼎龙股份,制造业（C）,26,化学原料及化学制品制造业,
581,x300067,安诺其,制造业（C）,26,化学原料及化学制品制造业,
582,x300072,三聚环保,制造业（C）,26,化学原料及化学制品制造业,
583,x300082,奥克股份,制造业（C）,26,化学原料及化学制品制造业,
584,x300107,建新股份,制造业（C）,26,化学原料及化学制品制造业,
585,x300109,新开源,制造业（C）,26,化学原料及化学制品制造业,
586,x300121,阳谷华泰,制造业（C）,26,化学原料及化学制品制造业,
587,x300132,青松股份,制造业（C）,26,化学原料及化学制品制造业,
588,x300135,宝利国际,制造业（C）,26,化学原料及化学制品制造业,
589,x300174,元力股份,制造业（C）,26,化学原料及化学制品制造业,
590,x300192,科德教育,制造业（C）,26,化学原料及化学制品制造业,
591,x300200,高盟新材,制造业（C）,26,化学原料及化学制品制造业,
592,x300214,日科化学,制造业（C）,26,化学原料及化学制品制造业,
593,x300225,金力泰,制造业（C）,26,化学原料及化学制品制造业,
594,x300236,上海新阳,制造业（C）,26,化学原料及化学制品制造业,
595,x300243,瑞丰高材,制造业（C）,26,化学原料及化学制品制造业,
596,x300261,雅本化学,制造业（C）,26,化学原料及化学制品制造业,
597,x300285,国瓷材料,制造业（C）,26,化学原料及化学制品制造业,
598,x300387,富邦股份,制造业（C）,26,化学原料及化学制品制造业,
599,x300398,飞凯材料,制造业（C）,26,化学原料及化学制品制造业,
600,x300405,科隆股份,制造业（C）,26,化学原料及化学制品制造业,
601,x300429,强力新材,制造业（C）,26,化学原料及化学制品制造业,
602,x300437,清水源,制造业（C）,26,化学原料及化学制品制造业,
603,x300446,ST乐凯,制造业（C）,26,化学原料及化学制品制造业,
604,x300481,濮阳惠成,制造业（C）,26,化学原料及化学制品制造业,
605,x300487,蓝晓科技,制造业（C）,26,化学原料及化学制品制造业,
606,x300505,川金诺,制造业（C）,26,化学原料及化学制品制造业,
607,x300522,世名科技,制造业（C）,26,化学原料及化学制品制造业,
608,x300530,达志科技,制造业（C）,26,化学原料及化学制品制造业,
609,x300535,达威股份,制造业（C）,26,化学原料及化学制品制造业,
610,x300537,广信材料,制造业（C）,26,化学原料及化学制品制造业,
611,x300568,星源材质,制造业（C）,26,化学原料及化学制品制造业,
612,x300575,中旗股份,制造业（C）,26,化学原料及化学制品制造业,
613,x300576,容大感光,制造业（C）,26,化学原料及化学制品制造业,
614,x300596,利安隆,制造业（C）,26,化学原料及化学制品制造业,
615,x300610,晨化股份,制造业（C）,26,化学原料及化学制品制造业,
616,x300637,扬帆新材,制造业（C）,26,化学原料及化学制品制造业,
617,x300641,正丹股份,制造业（C）,26,化学原料及化学制品制造业,
618,x300655,晶瑞股份,制造业（C）,26,化学原料及化学制品制造业,
619,x300665,飞鹿股份,制造业（C）,26,化学原料及化学制品制造业,
620,x300684,中石科技,制造业（C）,26,化学原料及化学制品制造业,
621,x300721,怡达股份,制造业（C）,26,化学原料及化学制品制造业,
622,x300725,药石科技,制造业（C）,26,化学原料及化学制品制造业,
